Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Apr 26, 2022","Apr 26, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,large quilt,12,1,8.3333%,$0.70,$0.70,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 25, 2022","Apr 25, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,large summer blanket,1,1,100.0000%,$0.66,$0.66,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 25, 2022","Apr 25, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,large textured bedding,2,1,50.0000%,$0.64,$0.64,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 27, 2022","Apr 27, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,levtex bedding,38,1,2.6316%,$0.43,$0.43,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 25, 2022","Apr 29, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,levtex home quilt set,75,3,4.0000%,$0.47,$1.41,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 28, 2022","Apr 28, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,levtex quilt,12,1,8.3333%,$0.48,$0.48,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 28, 2022","Apr 29, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,levtex quilt set,135,4,2.9630%,$0.45,$1.80,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 29, 2022","Apr 29, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,levtex quilts,6,1,16.6667%,$0.53,$0.53,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 29, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light bed spread queen sized,13,2,15.3846%,$0.64,$1.28,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 26, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light bedding,2,1,50.0000%,$0.48,$0.48,444.92,0.00,926.92,5,8,500.0000%,0,8,$0.00,$444.92
"Apr 25, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light bedspread,83,7,8.4337%,$0.61,$4.29,64.99,0.07,15.15,1,1,14.2857%,0,1,$0.00,$64.99
"Apr 30, 2022","Apr 30, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light bedspread california king,6,1,16.6667%,$0.58,$0.58,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light bedspreads queen size,48,4,8.3333%,$0.64,$2.54,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 26, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light burgundy bedspread,1,1,100.0000%,$0.48,$0.48,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"May 01, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light cheap comforter,1,1,100.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 25, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light comforter,220,12,5.4545%,$0.36,$4.33,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 27, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light comforter full size,27,2,7.4074%,$0.59,$1.17,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"May 01, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light comforter king boys,1,1,100.0000%,$0.43,$0.43,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"May 01, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light comforter king size summer,1,1,100.0000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 28, 2022","Apr 28, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light conforters king.size,3,2,66.6667%,$0.44,$0.88,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 26, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light cream farmhouse quilt,1,1,100.0000%,$0.52,$0.52,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 28, 2022","Apr 28, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray bedspread,11,1,9.0909%,$0.48,$0.48,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 26, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray california king bedspread,4,2,50.0000%,$0.52,$1.04,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 29, 2022","Apr 29, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray comforter full,5,1,20.0000%,$0.48,$0.48,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 26, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray cotton quilt set,12,1,8.3333%,$0.64,$0.64,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 27, 2022","Apr 27, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray coverlet,2,1,50.0000%,$0.70,$0.70,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 27, 2022","Apr 27, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray king comforter sets,1,1,100.0000%,$0.64,$0.64,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 25, 2022","Apr 25, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray king coverlet with shams,10,1,10.0000%,$0.66,$0.66,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 26, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray king quilt,12,1,8.3333%,$0.70,$0.70,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"May 01, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light gray quilted king bedspread,5,2,40.0000%,$0.53,$1.06,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 30, 2022","Apr 30, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light king bedspread for summer,2,1,50.0000%,$0.64,$0.64,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"May 01, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light king size bedspread,8,1,12.5000%,$0.49,$0.49,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 26, 2022","Apr 26, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light king size comforter for summer,23,1,4.3478%,$0.48,$0.48,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 28, 2022","Apr 28, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light olive comforter,1,1,100.0000%,$0.64,$0.64,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 25, 2022","Apr 25, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light quilt full size,6,1,16.6667%,$0.64,$0.64,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Apr 25, 2022","May 01, 2022",Quilt Set,USD,1804 auto,1804,*,BROAD,light quilts queen size,113,7,6.1947%,$0.61,$4.24,0.00,0.00,0.00,0,0,0.0000%,0,0,$0.00,$0.00
